Date,Time,StoreID,CustomerID,OrderID,Product Name,Size,Crust
2024-12-05,02:56:32,78,9,2,Meat Lovers,small,thick
2024-12-05,02:56:32,78,9,2,Hawaiian,medium,stuffed crust
2024-12-05,02:56:32,78,9,2,Hawaiian,small,thin
2024-12-05,02:56:32,79,0,0,Supreme,small,thick
2024-12-05,02:56:32,79,0,0,Supreme,medium,stuffed crust
2024-12-05,02:56:32,79,0,0,Meat Lovers,large,thin
2024-12-05,02:56:32,79,0,0,Hawaiian,large,thin
2024-12-05,02:56:32,79,0,1,Cheese,medium,thick
2024-12-05,02:56:32,79,0,1,Hawaiian,medium,thin
2024-12-05,02:56:32,79,0,1,Veggie,medium,stuffed crust
2024-12-05,02:56:32,79,0,1,BBQ Chicken,small,thick
2024-12-05,02:56:32,79,0,2,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,79,0,2,Veggie,small,thick
2024-12-05,02:56:32,79,0,2,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,79,0,2,Veggie,small,thin
2024-12-05,02:56:32,79,1,0,Supreme,large,stuffed crust
2024-12-05,02:56:32,79,1,0,Hawaiian,small,thin
2024-12-05,02:56:32,79,1,0,Hawaiian,large,thick
2024-12-05,02:56:32,79,1,0,Pepperoni,medium,thick
2024-12-05,02:56:32,79,1,0,Cheese,small,thick
2024-12-05,02:56:32,79,1,1,Veggie,small,thick
2024-12-05,02:56:32,79,1,1,BBQ Chicken,large,thin
2024-12-05,02:56:32,79,1,1,Supreme,small,thin
2024-12-05,02:56:32,79,1,1,Supreme,small,stuffed crust
2024-12-05,02:56:32,79,1,2,Meat Lovers,large,thin
2024-12-05,02:56:32,79,1,2,Supreme,large,thin
2024-12-05,02:56:32,79,1,2,Cheese,medium,thick
2024-12-05,02:56:32,79,1,2,Supreme,medium,thin
2024-12-05,02:56:32,79,1,2,Supreme,large,stuffed crust
2024-12-05,02:56:32,79,2,0,Margherita,medium,thick
2024-12-05,02:56:32,79,2,0,Margherita,medium,thin
2024-12-05,02:56:32,79,2,0,Supreme,small,stuffed crust
2024-12-05,02:56:32,79,2,1,Supreme,large,stuffed crust
2024-12-05,02:56:32,79,2,1,BBQ Chicken,small,thick
2024-12-05,02:56:32,79,2,1,Hawaiian,large,thick
2024-12-05,02:56:32,79,2,1,Veggie,small,thick
2024-12-05,02:56:32,79,2,2,Supreme,large,stuffed crust
2024-12-05,02:56:32,79,2,2,Supreme,medium,stuffed crust
2024-12-05,02:56:32,79,3,0,Supreme,medium,thin
2024-12-05,02:56:32,79,3,1,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,79,3,1,Cheese,small,thick
2024-12-05,02:56:32,79,3,2,Hawaiian,large,thin
2024-12-05,02:56:32,79,3,2,Supreme,large,stuffed crust
2024-12-05,02:56:32,79,3,2,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,79,4,0,Cheese,large,stuffed crust
2024-12-05,02:56:32,79,4,0,Veggie,large,thin
2024-12-05,02:56:32,79,4,0,Pepperoni,large,thick
2024-12-05,02:56:32,79,4,1,Hawaiian,medium,stuffed crust
2024-12-05,02:56:32,79,4,1,Meat Lovers,small,thick
2024-12-05,02:56:32,79,4,1,Hawaiian,small,thin
2024-12-05,02:56:32,79,4,2,BBQ Chicken,large,thick
2024-12-05,02:56:32,79,4,2,Margherita,large,stuffed crust
2024-12-05,02:56:32,79,5,0,Cheese,large,stuffed crust
2024-12-05,02:56:32,79,5,1,Cheese,large,stuffed crust
2024-12-05,02:56:32,79,5,1,Meat Lovers,medium,thin
2024-12-05,02:56:32,79,5,1,Margherita,medium,thin
2024-12-05,02:56:32,79,5,2,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,79,5,2,BBQ Chicken,large,thick
2024-12-05,02:56:32,79,5,2,Cheese,large,thin
2024-12-05,02:56:32,79,6,0,BBQ Chicken,large,thin
2024-12-05,02:56:32,79,6,1,Supreme,large,stuffed crust
2024-12-05,02:56:32,79,6,2,Pepperoni,small,thick
2024-12-05,02:56:32,79,6,2,Pepperoni,small,stuffed crust
2024-12-05,02:56:32,79,6,2,Meat Lovers,large,thin
2024-12-05,02:56:32,79,7,0,Hawaiian,medium,thin
2024-12-05,02:56:32,79,7,0,Supreme,medium,thick
2024-12-05,02:56:32,79,7,0,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,79,7,0,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,79,7,1,Cheese,medium,stuffed crust
2024-12-05,02:56:32,79,7,1,Supreme,medium,stuffed crust
2024-12-05,02:56:32,79,7,2,Hawaiian,medium,thin
2024-12-05,02:56:32,79,8,0,Meat Lovers,medium,thick
2024-12-05,02:56:32,79,8,0,Margherita,small,stuffed crust
2024-12-05,02:56:32,79,8,0,Pepperoni,small,thin
2024-12-05,02:56:32,79,8,0,Hawaiian,large,thin
2024-12-05,02:56:32,79,8,1,Supreme,medium,stuffed crust
2024-12-05,02:56:32,79,8,1,Hawaiian,large,thin
2024-12-05,02:56:32,79,8,1,Meat Lovers,small,thin
2024-12-05,02:56:32,79,8,2,Meat Lovers,medium,thick
2024-12-05,02:56:32,79,8,2,Pepperoni,small,thick
2024-12-05,02:56:32,79,9,0,Cheese,small,thick
2024-12-05,02:56:32,79,9,0,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,79,9,0,Pepperoni,large,thin
2024-12-05,02:56:32,79,9,0,Supreme,medium,stuffed crust
2024-12-05,02:56:32,79,9,1,Margherita,large,thin
2024-12-05,02:56:32,79,9,1,Margherita,medium,stuffed crust
2024-12-05,02:56:32,79,9,2,Margherita,large,thick
2024-12-05,02:56:32,79,9,2,Meat Lovers,large,thick
2024-12-05,02:56:32,79,9,2,Margherita,medium,thick
2024-12-05,02:56:32,79,9,2,BBQ Chicken,medium,thin
2024-12-05,02:56:32,80,0,0,Supreme,medium,thin
2024-12-05,02:56:32,80,0,0,Margherita,small,thin
2024-12-05,02:56:32,80,0,0,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,80,0,1,Pepperoni,large,thin
2024-12-05,02:56:32,80,0,1,Hawaiian,small,thick
2024-12-05,02:56:32,80,0,2,Supreme,medium,stuffed crust
2024-12-05,02:56:32,80,0,2,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,80,0,2,Cheese,small,thin
2024-12-05,02:56:32,80,0,2,Veggie,small,thick
2024-12-05,02:56:32,80,0,2,Pepperoni,large,thick
2024-12-05,02:56:32,80,1,0,Hawaiian,large,thick
2024-12-05,02:56:32,80,1,0,Supreme,small,stuffed crust
2024-12-05,02:56:32,80,1,1,BBQ Chicken,small,thick
2024-12-05,02:56:32,80,1,1,Cheese,small,stuffed crust
2024-12-05,02:56:32,80,1,2,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,80,2,0,Meat Lovers,small,thick
2024-12-05,02:56:32,80,2,0,Margherita,large,stuffed crust
2024-12-05,02:56:32,80,2,0,Veggie,small,thick
2024-12-05,02:56:32,80,2,0,Cheese,small,stuffed crust
2024-12-05,02:56:32,80,2,1,Hawaiian,small,thick
2024-12-05,02:56:32,80,2,1,Pepperoni,large,thick
2024-12-05,02:56:32,80,2,1,Meat Lovers,small,thin
2024-12-05,02:56:32,80,2,1,Margherita,large,stuffed crust
2024-12-05,02:56:32,80,2,1,Supreme,medium,thin
2024-12-05,02:56:32,80,2,2,Margherita,medium,thick
2024-12-05,02:56:32,80,2,2,BBQ Chicken,small,thick
2024-12-05,02:56:32,80,2,2,Pepperoni,large,thick
2024-12-05,02:56:32,80,2,2,Meat Lovers,medium,thick
2024-12-05,02:56:32,80,2,2,Supreme,medium,thick
2024-12-05,02:56:32,80,3,0,Supreme,small,thick
2024-12-05,02:56:32,80,3,0,Supreme,large,thin
2024-12-05,02:56:32,80,3,0,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,80,3,1,BBQ Chicken,large,thin
2024-12-05,02:56:32,80,3,1,Cheese,medium,stuffed crust
2024-12-05,02:56:32,80,3,1,Cheese,small,thick
2024-12-05,02:56:32,80,3,1,BBQ Chicken,small,thick
2024-12-05,02:56:32,80,3,2,Supreme,small,thin
2024-12-05,02:56:32,80,3,2,Cheese,medium,stuffed crust
2024-12-05,02:56:32,80,3,2,Cheese,small,thin
2024-12-05,02:56:32,80,4,0,Margherita,medium,stuffed crust
2024-12-05,02:56:32,80,4,0,Supreme,large,thick
2024-12-05,02:56:32,80,4,0,Meat Lovers,medium,thin
2024-12-05,02:56:32,80,4,0,Meat Lovers,large,thick
2024-12-05,02:56:32,80,4,0,Cheese,medium,stuffed crust
2024-12-05,02:56:32,80,4,1,Margherita,small,thin
2024-12-05,02:56:32,80,4,2,Meat Lovers,small,thin
2024-12-05,02:56:32,80,4,2,Pepperoni,small,thick
2024-12-05,02:56:32,80,4,2,Cheese,large,thin
2024-12-05,02:56:32,80,4,2,Hawaiian,medium,thick
2024-12-05,02:56:32,80,4,2,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,80,5,0,Hawaiian,medium,thin
2024-12-05,02:56:32,80,5,1,Veggie,large,thick
2024-12-05,02:56:32,80,5,2,Supreme,large,thick
2024-12-05,02:56:32,80,5,2,Margherita,medium,thick
2024-12-05,02:56:32,80,5,2,Veggie,small,thin
2024-12-05,02:56:32,80,5,2,BBQ Chicken,medium,thick
2024-12-05,02:56:32,80,6,0,BBQ Chicken,large,thin
2024-12-05,02:56:32,80,6,0,Veggie,small,stuffed crust
2024-12-05,02:56:32,80,6,1,Veggie,large,thin
2024-12-05,02:56:32,80,6,1,Margherita,medium,stuffed crust
2024-12-05,02:56:32,80,6,1,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,80,6,1,Hawaiian,large,thick
2024-12-05,02:56:32,80,6,2,Margherita,medium,thick
2024-12-05,02:56:32,80,7,0,BBQ Chicken,medium,thick
2024-12-05,02:56:32,80,7,0,Cheese,small,thin
2024-12-05,02:56:32,80,7,1,BBQ Chicken,small,thin
2024-12-05,02:56:32,80,7,1,Veggie,large,stuffed crust
2024-12-05,02:56:32,80,7,1,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,80,7,1,Veggie,small,thick
2024-12-05,02:56:32,80,7,2,Supreme,small,thick
2024-12-05,02:56:32,80,8,0,Cheese,large,stuffed crust
2024-12-05,02:56:32,80,8,0,Supreme,large,stuffed crust
2024-12-05,02:56:32,80,8,0,Cheese,large,thin
2024-12-05,02:56:32,80,8,1,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,80,8,1,Supreme,small,stuffed crust
2024-12-05,02:56:32,80,8,1,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,80,8,1,Supreme,medium,thin
2024-12-05,02:56:32,80,8,2,Veggie,medium,thick
2024-12-05,02:56:32,80,8,2,Veggie,medium,thick
2024-12-05,02:56:32,80,8,2,Pepperoni,medium,thick
2024-12-05,02:56:32,80,8,2,Veggie,large,thin
2024-12-05,02:56:32,80,8,2,Cheese,small,stuffed crust
2024-12-05,02:56:32,80,9,0,Veggie,medium,stuffed crust
2024-12-05,02:56:32,80,9,0,Supreme,large,thick
2024-12-05,02:56:32,80,9,0,Margherita,large,thick
2024-12-05,02:56:32,80,9,1,BBQ Chicken,large,thin
2024-12-05,02:56:32,80,9,1,BBQ Chicken,small,thin
2024-12-05,02:56:32,80,9,1,Cheese,large,thick
2024-12-05,02:56:32,80,9,1,Supreme,small,stuffed crust
2024-12-05,02:56:32,80,9,1,Veggie,large,thin
2024-12-05,02:56:32,80,9,2,Veggie,small,stuffed crust
2024-12-05,02:56:32,80,9,2,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,81,0,0,Cheese,medium,thick
2024-12-05,02:56:32,81,0,0,Margherita,medium,stuffed crust
2024-12-05,02:56:32,81,0,0,Pepperoni,small,thick
2024-12-05,02:56:32,81,0,0,Veggie,medium,thick
2024-12-05,02:56:32,81,0,1,Hawaiian,large,thick
2024-12-05,02:56:32,81,0,1,Supreme,large,stuffed crust
2024-12-05,02:56:32,81,0,1,Cheese,large,stuffed crust
2024-12-05,02:56:32,81,0,1,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,81,0,1,Supreme,small,stuffed crust
2024-12-05,02:56:32,81,0,2,Pepperoni,small,thin
2024-12-05,02:56:32,81,0,2,Pepperoni,small,thin
2024-12-05,02:56:32,81,0,2,BBQ Chicken,medium,thick
2024-12-05,02:56:32,81,0,2,Cheese,medium,thin
2024-12-05,02:56:32,81,1,0,Pepperoni,small,thick
2024-12-05,02:56:32,81,1,0,BBQ Chicken,small,thin
2024-12-05,02:56:32,81,1,1,Pepperoni,small,thin
2024-12-05,02:56:32,81,1,1,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,81,1,1,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,81,1,1,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,81,1,2,Cheese,medium,thick
2024-12-05,02:56:32,81,1,2,Cheese,medium,thin
2024-12-05,02:56:32,81,1,2,Supreme,medium,stuffed crust
2024-12-05,02:56:32,81,1,2,Cheese,large,stuffed crust
2024-12-05,02:56:32,81,1,2,Margherita,small,thick
2024-12-05,02:56:32,81,2,0,Margherita,medium,stuffed crust
2024-12-05,02:56:32,81,2,0,Meat Lovers,large,thin
2024-12-05,02:56:32,81,2,0,Cheese,medium,thick
2024-12-05,02:56:32,81,2,1,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,81,2,1,Pepperoni,small,stuffed crust
2024-12-05,02:56:32,81,2,1,Meat Lovers,medium,thin
2024-12-05,02:56:32,81,2,1,Margherita,small,thick
2024-12-05,02:56:32,81,2,2,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,81,3,0,Hawaiian,large,thin
2024-12-05,02:56:32,81,3,0,Veggie,medium,thick
2024-12-05,02:56:32,81,3,0,Supreme,medium,thick
2024-12-05,02:56:32,81,3,0,Pepperoni,medium,thick
2024-12-05,02:56:32,81,3,0,Pepperoni,large,thin
2024-12-05,02:56:32,81,3,1,Hawaiian,small,thin
2024-12-05,02:56:32,81,3,1,Margherita,large,stuffed crust
2024-12-05,02:56:32,81,3,2,Supreme,large,stuffed crust
2024-12-05,02:56:32,81,3,2,Hawaiian,large,thick
2024-12-05,02:56:32,81,3,2,Cheese,medium,thin
2024-12-05,02:56:32,81,3,2,Cheese,large,thin
2024-12-05,02:56:32,81,3,2,Margherita,medium,thick
2024-12-05,02:56:32,81,4,0,Cheese,small,thick
2024-12-05,02:56:32,81,4,0,Margherita,large,thick
2024-12-05,02:56:32,81,4,0,BBQ Chicken,small,thick
2024-12-05,02:56:32,81,4,0,Margherita,large,stuffed crust
2024-12-05,02:56:32,81,4,0,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,81,4,1,Cheese,large,thin
2024-12-05,02:56:32,81,4,1,Hawaiian,small,thin
2024-12-05,02:56:32,81,4,1,Margherita,large,thick
2024-12-05,02:56:32,81,4,1,Margherita,medium,thin
2024-12-05,02:56:32,81,4,1,BBQ Chicken,large,thin
2024-12-05,02:56:32,81,4,2,BBQ Chicken,small,thin
2024-12-05,02:56:32,81,4,2,Veggie,small,thick
2024-12-05,02:56:32,81,4,2,Pepperoni,medium,thin
2024-12-05,02:56:32,81,5,0,Supreme,medium,stuffed crust
2024-12-05,02:56:32,81,5,0,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,81,5,0,Pepperoni,small,stuffed crust
2024-12-05,02:56:32,81,5,0,Supreme,small,thick
2024-12-05,02:56:32,81,5,0,Supreme,small,stuffed crust
2024-12-05,02:56:32,81,5,1,Cheese,medium,thin
2024-12-05,02:56:32,81,5,1,Supreme,medium,thick
2024-12-05,02:56:32,81,5,1,Pepperoni,large,thick
2024-12-05,02:56:32,81,5,1,Pepperoni,large,thick
2024-12-05,02:56:32,81,5,2,Veggie,medium,thick
2024-12-05,02:56:32,81,5,2,Supreme,small,thick
2024-12-05,02:56:32,81,5,2,BBQ Chicken,large,thin
2024-12-05,02:56:32,81,6,0,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,81,6,0,Veggie,medium,stuffed crust
2024-12-05,02:56:32,81,6,0,Supreme,small,thin
2024-12-05,02:56:32,81,6,1,Supreme,large,stuffed crust
2024-12-05,02:56:32,81,6,2,Pepperoni,medium,thin
2024-12-05,02:56:32,81,6,2,Hawaiian,small,thin
2024-12-05,02:56:32,81,6,2,Meat Lovers,large,thick
2024-12-05,02:56:32,81,6,2,BBQ Chicken,medium,thick
2024-12-05,02:56:32,81,7,0,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,81,7,0,Cheese,large,thin
2024-12-05,02:56:32,81,7,0,Meat Lovers,medium,thick
2024-12-05,02:56:32,81,7,1,Hawaiian,medium,thin
2024-12-05,02:56:32,81,7,1,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,81,7,1,Margherita,small,thin
2024-12-05,02:56:32,81,7,2,Supreme,small,stuffed crust
2024-12-05,02:56:32,81,7,2,Hawaiian,medium,thin
2024-12-05,02:56:32,81,8,0,Hawaiian,large,thin
2024-12-05,02:56:32,81,8,0,Veggie,medium,thin
2024-12-05,02:56:32,81,8,0,Margherita,medium,stuffed crust
2024-12-05,02:56:32,81,8,1,Hawaiian,medium,thin
2024-12-05,02:56:32,81,8,1,Supreme,small,thick
2024-12-05,02:56:32,81,8,1,Veggie,medium,thin
2024-12-05,02:56:32,81,8,2,Veggie,small,thick
2024-12-05,02:56:32,81,8,2,Hawaiian,large,thin
2024-12-05,02:56:32,81,9,0,Supreme,small,thick
2024-12-05,02:56:32,81,9,0,Margherita,large,thick
2024-12-05,02:56:32,81,9,0,Hawaiian,small,thick
2024-12-05,02:56:32,81,9,0,Supreme,large,thin
2024-12-05,02:56:32,81,9,1,Veggie,medium,thin
2024-12-05,02:56:32,81,9,1,Supreme,medium,thin
2024-12-05,02:56:32,81,9,1,Veggie,large,stuffed crust
2024-12-05,02:56:32,81,9,1,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,81,9,1,BBQ Chicken,medium,thick
2024-12-05,02:56:32,81,9,2,Cheese,small,thick
2024-12-05,02:56:32,82,0,0,Cheese,large,stuffed crust
2024-12-05,02:56:32,82,0,0,Hawaiian,medium,thin
2024-12-05,02:56:32,82,0,1,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,82,0,2,Cheese,medium,thin
2024-12-05,02:56:32,82,0,2,Veggie,medium,stuffed crust
2024-12-05,02:56:32,82,1,0,Veggie,small,thin
2024-12-05,02:56:32,82,1,0,Margherita,medium,stuffed crust
2024-12-05,02:56:32,82,1,0,Supreme,small,stuffed crust
2024-12-05,02:56:32,82,1,1,Supreme,large,thick
2024-12-05,02:56:32,82,1,1,Pepperoni,small,thick
2024-12-05,02:56:32,82,1,1,BBQ Chicken,medium,thick
2024-12-05,02:56:32,82,1,1,Meat Lovers,medium,thick
2024-12-05,02:56:32,82,1,2,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,82,2,0,Cheese,large,thick
2024-12-05,02:56:32,82,2,0,Cheese,large,thick
2024-12-05,02:56:32,82,2,0,Hawaiian,small,thick
2024-12-05,02:56:32,82,2,0,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,82,2,1,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,82,2,1,Cheese,large,thin
2024-12-05,02:56:32,82,2,1,Hawaiian,large,thick
2024-12-05,02:56:32,82,2,2,Pepperoni,large,thin
2024-12-05,02:56:32,82,2,2,Cheese,small,thin
2024-12-05,02:56:32,82,3,0,Pepperoni,large,thin
2024-12-05,02:56:32,82,3,0,Cheese,medium,thick
2024-12-05,02:56:32,82,3,1,Veggie,small,thin
2024-12-05,02:56:32,82,3,1,Hawaiian,large,thin
2024-12-05,02:56:32,82,3,1,Veggie,large,thick
2024-12-05,02:56:32,82,3,2,Pepperoni,medium,thin
2024-12-05,02:56:32,82,3,2,Pepperoni,large,thin
2024-12-05,02:56:32,82,3,2,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,82,4,0,Veggie,small,stuffed crust
2024-12-05,02:56:32,82,4,1,BBQ Chicken,medium,thick
2024-12-05,02:56:32,82,4,1,Cheese,small,stuffed crust
2024-12-05,02:56:32,82,4,1,Pepperoni,small,stuffed crust
2024-12-05,02:56:32,82,4,2,BBQ Chicken,large,thin
2024-12-05,02:56:32,82,4,2,Cheese,small,thin
2024-12-05,02:56:32,82,4,2,Hawaiian,large,thick
2024-12-05,02:56:32,82,4,2,Margherita,small,stuffed crust
2024-12-05,02:56:32,82,4,2,Pepperoni,medium,thick
2024-12-05,02:56:32,82,5,0,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,82,5,0,BBQ Chicken,large,thin
2024-12-05,02:56:32,82,5,1,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,82,5,1,Cheese,small,thick
2024-12-05,02:56:32,82,5,1,Cheese,small,thick
2024-12-05,02:56:32,82,5,1,Veggie,medium,thick
2024-12-05,02:56:32,82,5,2,Hawaiian,large,thick
2024-12-05,02:56:32,82,5,2,Veggie,large,thin
2024-12-05,02:56:32,82,5,2,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,82,5,2,Supreme,medium,stuffed crust
2024-12-05,02:56:32,82,5,2,Hawaiian,medium,thin
2024-12-05,02:56:32,82,6,0,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,82,6,0,Veggie,medium,stuffed crust
2024-12-05,02:56:32,82,6,0,Pepperoni,large,thick
2024-12-05,02:56:32,82,6,1,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,82,6,2,Veggie,large,thin
2024-12-05,02:56:32,82,6,2,Margherita,medium,stuffed crust
2024-12-05,02:56:32,82,6,2,Hawaiian,small,thick
2024-12-05,02:56:32,82,6,2,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,82,7,0,Margherita,small,stuffed crust
2024-12-05,02:56:32,82,7,0,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,82,7,1,BBQ Chicken,small,thin
2024-12-05,02:56:32,82,7,1,Pepperoni,medium,thick
2024-12-05,02:56:32,82,7,1,Meat Lovers,medium,thin
2024-12-05,02:56:32,82,7,2,Veggie,medium,thick
2024-12-05,02:56:32,82,8,0,Veggie,medium,thin
2024-12-05,02:56:32,82,8,0,Supreme,large,thick
2024-12-05,02:56:32,82,8,1,Cheese,medium,thin
2024-12-05,02:56:32,82,8,2,BBQ Chicken,medium,thick
2024-12-05,02:56:32,82,9,0,Pepperoni,small,thin
2024-12-05,02:56:32,82,9,0,Pepperoni,large,thick
2024-12-05,02:56:32,82,9,0,Margherita,small,stuffed crust
2024-12-05,02:56:32,82,9,0,Cheese,small,thick
2024-12-05,02:56:32,82,9,1,Cheese,large,stuffed crust
2024-12-05,02:56:32,82,9,1,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,82,9,1,Veggie,large,thick
2024-12-05,02:56:32,82,9,1,Meat Lovers,small,thin
2024-12-05,02:56:32,82,9,1,BBQ Chicken,small,thin
2024-12-05,02:56:32,82,9,2,Pepperoni,medium,thin
2024-12-05,02:56:32,82,9,2,Veggie,large,thick
2024-12-05,02:56:32,82,9,2,Supreme,large,thick
2024-12-05,02:56:32,83,0,0,Cheese,small,thin
2024-12-05,02:56:32,83,0,0,Margherita,small,thin
2024-12-05,02:56:32,83,0,0,Veggie,small,stuffed crust
2024-12-05,02:56:32,83,0,0,Pepperoni,small,thin
2024-12-05,02:56:32,83,0,0,Cheese,small,thick
2024-12-05,02:56:32,83,0,1,Veggie,small,stuffed crust
2024-12-05,02:56:32,83,0,2,Meat Lovers,medium,thin
2024-12-05,02:56:32,83,0,2,Margherita,large,thick
2024-12-05,02:56:32,83,0,2,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,83,0,2,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,83,0,2,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,83,1,0,Margherita,large,thick
2024-12-05,02:56:32,83,1,1,Supreme,small,stuffed crust
2024-12-05,02:56:32,83,1,1,Margherita,small,stuffed crust
2024-12-05,02:56:32,83,1,1,Meat Lovers,small,thin
2024-12-05,02:56:32,83,1,1,Pepperoni,small,thick
2024-12-05,02:56:32,83,1,2,Veggie,medium,thick
2024-12-05,02:56:32,83,1,2,BBQ Chicken,large,thin
2024-12-05,02:56:32,83,1,2,Hawaiian,medium,thick
2024-12-05,02:56:32,83,1,2,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,83,1,2,Veggie,large,stuffed crust
2024-12-05,02:56:32,83,2,0,Margherita,medium,thick
2024-12-05,02:56:32,83,2,0,Hawaiian,large,thick
2024-12-05,02:56:32,83,2,0,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,83,2,0,BBQ Chicken,medium,thin
2024-12-05,02:56:32,83,2,1,Supreme,medium,thin
2024-12-05,02:56:32,83,2,1,Cheese,small,stuffed crust
2024-12-05,02:56:32,83,2,2,Cheese,medium,stuffed crust
2024-12-05,02:56:32,83,2,2,Meat Lovers,medium,thick
2024-12-05,02:56:32,83,2,2,Supreme,medium,stuffed crust
2024-12-05,02:56:32,83,2,2,Supreme,large,thin
2024-12-05,02:56:32,83,3,0,BBQ Chicken,large,thin
2024-12-05,02:56:32,83,3,1,Supreme,small,stuffed crust
2024-12-05,02:56:32,83,3,1,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,83,3,2,Pepperoni,large,thick
2024-12-05,02:56:32,83,4,0,Veggie,large,thin
2024-12-05,02:56:32,83,4,0,Hawaiian,small,thick
2024-12-05,02:56:32,83,4,0,Meat Lovers,medium,thick
2024-12-05,02:56:32,83,4,1,Supreme,medium,thin
2024-12-05,02:56:32,83,4,1,Meat Lovers,large,thin
2024-12-05,02:56:32,83,4,1,Meat Lovers,large,stuffed crust
2024-12-05,02:56:32,83,4,2,Pepperoni,medium,thick
2024-12-05,02:56:32,83,4,2,Veggie,medium,thick
2024-12-05,02:56:32,83,5,0,Veggie,small,thick
2024-12-05,02:56:32,83,5,1,Meat Lovers,small,thin
2024-12-05,02:56:32,83,5,1,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,83,5,1,BBQ Chicken,medium,thick
2024-12-05,02:56:32,83,5,2,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,83,5,2,Veggie,small,stuffed crust
2024-12-05,02:56:32,83,5,2,BBQ Chicken,small,thick
2024-12-05,02:56:32,83,6,0,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,83,6,0,Margherita,small,thick
2024-12-05,02:56:32,83,6,1,BBQ Chicken,large,thick
2024-12-05,02:56:32,83,6,1,Pepperoni,large,thick
2024-12-05,02:56:32,83,6,1,Meat Lovers,small,thin
2024-12-05,02:56:32,83,6,1,Veggie,medium,thick
2024-12-05,02:56:32,83,6,1,Margherita,large,stuffed crust
2024-12-05,02:56:32,83,6,2,Margherita,large,thick
2024-12-05,02:56:32,83,7,0,Hawaiian,large,thin
2024-12-05,02:56:32,83,7,0,Margherita,large,thin
2024-12-05,02:56:32,83,7,0,Veggie,large,thin
2024-12-05,02:56:32,83,7,0,Veggie,medium,thin
2024-12-05,02:56:32,83,7,0,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,83,7,1,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,83,7,2,Veggie,large,thin
2024-12-05,02:56:32,83,7,2,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,83,7,2,Meat Lovers,large,thick
2024-12-05,02:56:32,83,7,2,BBQ Chicken,medium,thick
2024-12-05,02:56:32,83,7,2,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,83,8,0,Supreme,large,thick
2024-12-05,02:56:32,83,8,0,Pepperoni,large,thick
